RowID, Date, TimeStamp, AccX, AccY, Accz, Comment
0, Sun Dec 18 19:31:51 GMT+01:00 2016, 1.03467796E15, -3.5434184, 7.642292, 4.4915223, null
0, Sun Dec 18 19:31:51 GMT+01:00 2016, 1.03467816E15, -3.3806129, 7.881712, 4.357447, null
0, Sun Dec 18 19:31:51 GMT+01:00 2016, 1.03467836E15, -3.572149, 7.872135, 4.3478703, null
0, Sun Dec 18 19:31:51 GMT+01:00 2016, 1.03467856E15, -3.5051112, 7.9583263, 4.3861775, null
0, Sun Dec 18 19:31:51 GMT+01:00 2016, 1.0346787E15, -3.4093432, 7.8912888, 4.3861775, null
0, Sun Dec 18 19:31:52 GMT+01:00 2016, 1.0346789E15, -3.2944214, 7.73806, 4.367024, null
0, Sun Dec 18 19:31:52 GMT+01:00 2016, 1.0346791E15, -3.1124623, 7.9104424, 4.3957543, null
0, Sun Dec 18 19:31:52 GMT+01:00 2016, 1.0346793E15, -3.0358477, 7.833828, 4.4915223, null
0, Sun Dec 18 19:31:52 GMT+01:00 2016, 1.0346795E15, -2.96881, 8.255207, 4.2999864, null
0, Sun Dec 18 19:31:52 GMT+01:00 2016, 1.0346797E15, -2.3654714, 7.6710224, 4.1659107, null
0, Sun Dec 18 19:31:53 GMT+01:00 2016, 1.0346799E15, -3.6583402, 5.0278234, 3.3423057, null
0, Sun Dec 18 19:31:53 GMT+01:00 2016, 1.0346801E15, -3.6296098, 7.642292, 4.462792, null
0, Sun Dec 18 19:31:53 GMT+01:00 2016, 1.0346803E15, -4.146757, 7.6231384, 3.1124623, null
0, Sun Dec 18 19:31:53 GMT+01:00 2016, 1.0346805E15, -4.5777135, 6.244078, 2.8921957, null
0, Sun Dec 18 19:31:53 GMT+01:00 2016, 1.0346807E15, -4.510676, 8.868123, 6.694188, null
0, Sun Dec 18 19:31:54 GMT+01:00 2016, 1.0346809E15, -9.9790325, 10.840945, 2.9400797, null
0, Sun Dec 18 19:31:54 GMT+01:00 2016, 1.0346811E15, -0.5267244, 7.28795, 0.047884032, null
0, Sun Dec 18 19:31:54 GMT+01:00 2016, 1.0346813E15, 6.205771, 6.1866174, 1.5705963, null
0, Sun Dec 18 19:31:54 GMT+01:00 2016, 1.0346815E15, 5.93762, 8.274361, 2.825158, null
0, Sun Dec 18 19:31:54 GMT+01:00 2016, 1.0346817E15, 3.8594532, 9.5385, -0.19153613, null
0, Sun Dec 18 19:31:55 GMT+01:00 2016, 1.03468185E15, 2.7581203, 9.442732, 0.23942018, null
0, Sun Dec 18 19:31:55 GMT+01:00 2016, 1.03468205E15, 2.4229321, 9.931149, -0.019153614, null
